,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects
8811,PG1793,Othello,"Shakespeare, William",1564.0,1616.0,['en'],188,"{'Othello (Fictitious character) -- Drama', 'Tragedies', 'Venice (Italy) -- Drama', 'Muslims -- Drama', 'Jealousy -- Drama', 'Interracial marriage -- Drama'}"
43617,PG49297,The Works of William Shakespeare [Cambridge Edition] [Vol. 5 of 9],"Shakespeare, William",1564.0,1616.0,['en'],211,{'English drama'}
5573,PG1501,"King Henry VI, the second part","Shakespeare, William",1564.0,1616.0,['en'],184,"{'Great Britain -- History -- Henry VI, 1422-1461 -- Drama', 'Historical drama', 'Great Britain -- Kings and rulers -- Drama', 'Henry VI, King of England, 1421-1471 -- Drama'}"
13921,PG2255,"Henry VI, Part 2","Shakespeare, William",1564.0,1616.0,['en'],195,"{'Great Britain -- History -- Henry VI, 1422-1461 -- Drama', 'Historical drama', 'Great Britain -- Kings and rulers -- Drama', 'Henry VI, King of England, 1421-1471 -- Drama'}"
1140,PG1102,The Third Part of King Henry the Sixth,"Shakespeare, William",1564.0,1616.0,['en'],177,"{'Great Britain -- History -- Henry VI, 1422-1461 -- Drama', 'Historical drama', 'Great Britain -- Kings and rulers -- Drama', 'Henry VI, King of England, 1421-1471 -- Drama'}"
13910,PG2254,"Henry VI, Part 1","Shakespeare, William",1564.0,1616.0,['en'],111,"{'Great Britain -- History -- Henry VI, 1422-1461 -- Drama', 'Historical drama', 'Great Britain -- Kings and rulers -- Drama', 'Henry VI, King of England, 1421-1471 -- Drama'}"
1129,PG1101,The Second Part of King Henry the Sixth,"Shakespeare, William",1564.0,1616.0,['en'],174,"{'Great Britain -- History -- Henry VI, 1422-1461 -- Drama', 'Historical drama', 'Great Britain -- Kings and rulers -- Drama', 'Henry VI, King of England, 1421-1471 -- Drama'}"
8612,PG1775,King John,"Shakespeare, William",1564.0,1616.0,['en'],124,"{'Great Britain -- History -- John, 1199-1216 -- Drama', 'John, King of England, 1167-1216 -- Drama'}"
1451,PG1130,The Tragedy of Antony and Cleopatra,"Shakespeare, William",1564.0,1616.0,['en'],276,"{'Tragedies', 'Cleopatra, Queen of Egypt, -30 B.C. -- Drama', 'Rome -- History -- Civil War, 43-31 B.C. -- Drama', 'Generals -- Rome -- Drama', 'Romans -- Egypt -- Drama', 'Antonius, Marcus, 83 B.C.?-30 B.C. -- Drama', 'Queens -- Egypt -- Drama', 'Egypt -- History -- 332-30 B.C. -- Drama'}"
13732,PG2238,Measure for Measure,"Shakespeare, William",1564.0,1616.0,['en'],140,"{'Chastity -- Drama', 'Siblings -- Drama', 'Comedy plays', 'Vienna (Austria) -- Drama'}"
5983,PG1538,Cymbeline,"Shakespeare, William",1564.0,1616.0,['en'],195,"{'Britons -- Kings and rulers -- Drama', 'Married people -- Drama', 'Great Britain -- History -- Roman period, 55 B.C.-449 A.D. -- Drama', 'Fathers and daughters -- Drama', 'Tragicomedy'}"
5695,PG1512,King Richard II,"Shakespeare, William",1564.0,1616.0,['en'],405,"{'Historical drama', 'Tragedies', 'Richard II, King of England, 1367-1400 -- Drama', 'Great Britain -- History -- Richard II, 1377-1399 -- Drama'}"
14076,PG2269,Cymbeline,"Shakespeare, William",1564.0,1616.0,['en'],91,"{'Britons -- Kings and rulers -- Drama', 'Married people -- Drama', 'Great Britain -- History -- Roman period, 55 B.C.-449 A.D. -- Drama', 'Fathers and daughters -- Drama', 'Tragicomedy'}"
5584,PG1502,"King Henry VI, the third part","Shakespeare, William",1564.0,1616.0,['en'],209,"{'Great Britain -- History -- Henry VI, 1422-1461 -- Drama', 'Historical drama', 'Great Britain -- Kings and rulers -- Drama', 'Henry VI, King of England, 1421-1471 -- Drama'}"
1251,PG1112,The Tragedy of Romeo and Juliet,"Shakespeare, William",1564.0,1616.0,['en'],1295,"{'Verona (Italy) -- Drama', 'Juliet (Fictitious character) -- Drama', 'Romeo (Fictitious character) -- Drama', 'Youth -- Drama', 'Conflict of generations -- Drama', 'Vendetta -- Drama'}"
13799,PG2244,As You Like It,"Shakespeare, William",1564.0,1616.0,['en'],204,"{'Comedy plays', 'Fathers and daughters -- Drama', 'Pastoral drama', 'Exiles -- Drama'}"
8701,PG1783,Much Ado about Nothing,"Shakespeare, William",1564.0,1616.0,['en'],136,"{'Comedy plays', 'Conspiracies -- Drama', 'Courtship -- Drama', 'Rejection (Psychology) -- Drama', 'Messina (Italy) -- Drama'}"
5817,PG1523,As You Like It,"Shakespeare, William",1564.0,1616.0,['en'],1062,"{'Comedy plays', 'Fathers and daughters -- Drama', 'Pastoral drama', 'Exiles -- Drama'}"
5595,PG1503,King Richard III,"Shakespeare, William",1564.0,1616.0,['en'],520,"{'Tragedies', 'Great Britain -- History -- Richard III, 1483-1485 -- Drama', 'Historical drama', 'Richard III, King of England, 1452-1485 -- Drama', 'Great Britain -- Kings and rulers -- Drama'}"
5806,PG1522,Julius Caesar,"Shakespeare, William",1564.0,1616.0,['en'],3722,"{'Tragedies', 'Rome -- History -- Civil War, 43-31 B.C. -- Drama', 'Conspiracies -- Drama', 'Caesar, Julius -- Assassination -- Drama', 'Assassins -- Drama', 'Brutus, Marcus Junius, 85 B.C.?-42 B.C. -- Drama'}"
5883,PG1529,All's Well That Ends Well,"Shakespeare, William",1564.0,1616.0,['en'],298,"{'Florence (Italy) -- Drama', 'Married women -- Drama', 'Comedy plays', 'Runaway husbands -- Drama'}"
14460,PG23044,The Merry Wives of Windsor: The Works of William Shakespeare [Cambridge Edition] [9 vols.],"Shakespeare, William",1564.0,1616.0,['en'],392,"{'Windsor (Berkshire, England) -- Drama', 'Comedies', 'Married women -- Drama', 'Falstaff, John, Sir (Fictitious character) -- Drama'}"
19695,PG27761,"Hamlet, Prince of Denmark","Shakespeare, William",1564.0,1616.0,['en'],10101,"{'Princes -- Drama', 'Tragedies', 'Fathers -- Death -- Drama', 'Revenge -- Drama', 'Denmark -- Drama', ""Murder victims' families -- Drama"", 'Hamlet (Legendary character) -- Drama', 'Kings and rulers -- Succession -- Drama'}"
1262,PG1113,A Midsummer Night's Dream,"Shakespeare, William",1564.0,1616.0,['en'],222,"{'Athens (Greece) -- Drama', 'Courtship -- Drama', 'Comedy plays', 'Fairy plays'}"
69238,PG72446,The writing of fiction,"Wharton, Edith",1862.0,1937.0,['en'],285,"{'Fiction -- Technique', 'Creative writing', 'Fiction -- Authorship'}"
2928,PG1263,The Glimpses of the Moon,"Wharton, Edith",1862.0,1937.0,['en'],325,"{'Marriage -- Fiction', 'Married people -- Fiction', 'Love stories', 'Socialites -- Fiction', 'Americans -- Europe -- Fiction', 'Europe -- Fiction'}"
15909,PG24349,Coming Home: 1916,"Wharton, Edith",1862.0,1937.0,['en'],147,"{'War stories', 'Short stories'}"
15912,PG24351,The Triumph Of Night: 1916,"Wharton, Edith",1862.0,1937.0,['en'],219,"{'Short stories', 'Psychological fiction'}"
39054,PG4518,Madame de Treymes,"Wharton, Edith",1862.0,1937.0,['en'],161,"{'Americans -- France -- Fiction', 'Manners and customs -- Fiction', 'Women -- Conduct of life -- Fiction'}"
50851,PG55807,Verses,"Wharton, Edith",1862.0,1937.0,['en'],106,{'American poetry -- 19th century'}
10192,PG19191,The Fruit of the Tree,"Wharton, Edith",1862.0,1937.0,['en'],207,"{'Triangles (Interpersonal relations) -- Fiction', 'Remarried people -- Fiction', 'Labor movement -- Fiction', 'Psychological fiction', 'Domestic fiction', 'Love stories', 'Industrial relations -- Fiction', 'Berkshire Hills (Mass.) -- Fiction', 'Textile industry -- Fiction', 'Widows -- Fiction', 'Female friendship -- Fiction'}"
52561,PG57347,A Motor-Flight Through France,"Wharton, Edith",1862.0,1937.0,['en'],163,"{'Wharton, Edith, 1862-1937 -- Homes and haunts -- France', 'France -- Description and travel', 'Authors, American -- Homes and haunts -- France', 'France -- Intellectual life -- 20th century'}"
15670,PG24133,The Long Run: 1916,"Wharton, Edith",1862.0,1937.0,['en'],89,"{'United States -- Social life and customs -- Fiction', 'Man-woman relationships -- Fiction'}"
39065,PG4519,The Descent of Man and Other Stories,"Wharton, Edith",1862.0,1937.0,['en'],372,"{'New York (N.Y.) -- Social life and customs -- Fiction', 'Short stories'}"
48282,PG53495,Italian Villas and Their Gardens,"Wharton, Edith",1862.0,1937.0,['en'],270,"{'Landscape architecture -- Italy', 'Landscape gardening', 'Italy -- Description and travel', 'Architecture -- Italy', 'Architecture, Domestic -- Italy'}"
15911,PG24350,Kerfol: 1916,"Wharton, Edith",1862.0,1937.0,['en'],380,"{'Dogs -- Fiction', 'Short stories', 'Ghost stories'}"
23512,PG311,Bunner Sisters,"Wharton, Edith",1862.0,1937.0,['en'],341,{'New York (N.Y.) -- Social life and customs -- 19th century -- Fiction'}
18628,PG267,The Touchstone,"Wharton, Edith",1862.0,1937.0,['en'],231,"{'Triangles (Interpersonal relations) -- Fiction', 'Married people -- Fiction', 'Psychological fiction', 'Love-letters -- Fiction', 'Rejection (Psychology) -- Fiction', 'Women novelists -- Fiction'}"
56947,PG61298,The Spark (The 'Sixties),"Wharton, Edith",1862.0,1937.0,['en'],158,"{'New York (N.Y.) -- Social life and customs -- Fiction', 'Fathers-in-law -- Fiction', 'Husband and wife -- Fiction', 'United States -- History -- Civil War, 1861-1865 -- Veterans -- Fiction'}"
39410,PG4550,"Fighting France, from Dunkerque to Belfort","Wharton, Edith",1862.0,1937.0,['en'],270,"{'World War, 1914-1918 -- France', 'World War, 1914-1918 -- Personal narratives'}"
1223,PG11104,In Morocco,"Wharton, Edith",1862.0,1937.0,['en'],123,"{'Wharton, Edith, 1862-1937 -- Travel -- Morocco', 'Morocco -- Description and travel'}"
72264,PG7516,Crucial Instances,"Wharton, Edith",1862.0,1937.0,['en'],215,"{'American fiction -- 19th century', 'Short stories, American'}"
39043,PG4517,Ethan Frome,"Wharton, Edith",1862.0,1937.0,['en'],6859,"{'Rural poor -- Fiction', 'Triangles (Interpersonal relations) -- Fiction', 'Married people -- Fiction', 'Accident victims -- Fiction', 'Domestic fiction', 'New England -- Fiction'}"
33696,PG40367,The Decoration of Houses,"Wharton, Edith",1862.0,1937.0,['en'],589,{'Interior decoration'}
56946,PG61297,False Dawn (The 'Forties),"Wharton, Edith",1862.0,1937.0,['en'],123,"{'New York (N.Y.) -- Social life and customs -- Fiction', 'Children of the rich -- Fiction', 'Fathers and sons -- Fiction', 'Americans -- Europe -- Fiction', 'Art -- Collectors and collecting -- Fiction'}"
20405,PG283,The Reef,"Wharton, Edith",1862.0,1937.0,['en'],345,"{'Domestic fiction', 'Americans -- France -- Fiction', 'Love stories', 'France -- Fiction', 'Man-woman relationships -- Fiction'}"
35349,PG41855,The Marne: A Tale of the War,"Wharton, Edith",1862.0,1937.0,['en'],108,"{'World War, 1914-1918 -- Fiction'}"
20516,PG284,The House of Mirth,"Wharton, Edith",1862.0,1937.0,['en'],2938,"{'Social classes -- Fiction', 'Single women -- Fiction', 'New York (N.Y.) -- Fiction', 'Psychological fiction'}"
39010,PG4514,Tales of Men and Ghosts,"Wharton, Edith",1862.0,1937.0,['en'],473,"{'American fiction -- 20th century', 'Short stories'}"
43748,PG49414,Monsieur Bergeret in Paris,"France, Anatole",1844.0,1924.0,['en'],103,"{'Paris (France) -- Intellectual life -- 19th century -- Fiction', 'Antisemitism -- France -- Fiction', 'Middle class -- France -- Paris -- Intellectual life -- 19th century -- Fiction'}"
1174,PG11060,The Aspirations of Jean Servien,"France, Anatole",1844.0,1924.0,['en'],86,{'French fiction'}
61858,PG6571,The Queen Pedauque,"France, Anatole",1844.0,1924.0,['en'],187,"{'Bildungsromans', 'Christian women saints -- Fiction', 'Mary, of Egypt, Saint -- Fiction', 'Egypt -- Fiction', 'Picaresque fiction'}"
9481,PG18545,A Mummer's Tale,"France, Anatole",1844.0,1924.0,['en'],172,{'Fiction'}
10518,PG19488,"The Life of Joan of Arc, Vol. 1 and 2","France, Anatole",1844.0,1924.0,['en'],743,"{'Joan, of Arc, Saint, 1412-1431'}"
43390,PG49092,The White Stone,"France, Anatole",1844.0,1924.0,['en'],109,{'French fiction -- Translations into English'}
17089,PG25410,The Miracle of the Great St. Nicolas: 1920,"France, Anatole",1844.0,1924.0,['en'],168,"{'Bishops -- Fiction', 'French fiction -- Translations into English', 'Miracles -- Fiction'}"
9682,PG18728,The Well of Saint Clare,"France, Anatole",1844.0,1924.0,['en'],404,"{'Short stories, French -- Translations into English', 'French fiction -- Translations into English'}"
17083,PG25405,Honey-Bee: 1911,"France, Anatole",1844.0,1924.0,['en'],204,"{'Kings and rulers -- Juvenile fiction', 'Fairy tales', 'Fairies -- Juvenile fiction', 'Dwarfs -- Juvenile fiction'}"
20731,PG28695,Our Children: Scenes from the Country and the Town,"France, Anatole",1844.0,1924.0,['en'],197,"{""Children's stories""}"
45144,PG50670,Clio,"France, Anatole",1844.0,1924.0,['en'],172,"{'Château de Vaux-le-Vicomte (Maincy, France)', 'France -- Social life and customs -- Fiction'}"
13365,PG22059,Balthasar and Other Works - 1909,"France, Anatole",1844.0,1924.0,['en'],287,"{'Short stories, French -- Translations into English', 'French fiction -- Translations into English'}"
32398,PG3919,The Red Lily — Volume 01,"France, Anatole",1844.0,1924.0,['en'],76,"{'French fiction -- Translations into English', 'Man-woman relationships -- Fiction', 'Italy -- Fiction', 'France -- Fiction'}"
10322,PG1930,Penguin Island,"France, Anatole",1844.0,1924.0,['en'],371,"{'Civilization, Western -- Fiction', 'Penguins -- Fiction', 'Satire', 'France -- Civilization -- Fiction'}"
17085,PG25407,The Merrie Tales of Jacques Tournebroche,"France, Anatole",1844.0,1924.0,['en'],197,"{'French fiction -- Translations into English', 'France -- Social life and customs -- Fiction'}"
32410,PG3920,The Red Lily — Volume 02,"France, Anatole",1844.0,1924.0,['en'],70,"{'French fiction -- Translations into English', 'Man-woman relationships -- Fiction', 'Italy -- Fiction', 'France -- Fiction'}"
44717,PG50286,The Wicker Work Woman: A Chronicle of Our Own Times,"France, Anatole",1844.0,1924.0,['en'],111,{'French fiction -- Translations into English'}
32421,PG3921,The Red Lily — Volume 03,"France, Anatole",1844.0,1924.0,['en'],61,"{'French fiction -- Translations into English', 'Man-woman relationships -- Fiction', 'Italy -- Fiction', 'France -- Fiction'}"
32432,PG3922,The Red Lily — Complete,"France, Anatole",1844.0,1924.0,['en'],384,"{'French fiction -- Translations into English', 'Man-woman relationships -- Fiction', 'Italy -- Fiction', 'France -- Fiction'}"
44314,PG49924,The Elm-tree on the Mall,"France, Anatole",1844.0,1924.0,['en'],106,{'French fiction -- Translations into English'}
53393,PG58099,Mother of Pearl,"France, Anatole",1844.0,1924.0,['en'],107,"{'Short stories, French -- Translations into English', 'France -- Social life and customs -- Fiction'}"
15534,PG24010,The Gods are Athirst,"France, Anatole",1844.0,1924.0,['en'],401,"{'War stories', 'French fiction -- Translations into English', 'France -- History -- Revolution, 1789-1799 -- Fiction'}"
72728,PG7577,Widger's Quotes and Images from The Red Lily by Anatole France: The French Immortals: Quotes and Images,"France, Anatole",1844.0,1924.0,['en'],121,"{'Quotations, French -- Translations into English'}"
14654,PG23219,Putois: 1907,"France, Anatole",1844.0,1924.0,['en'],132,{'Short stories'}
17084,PG25406,Marguerite,"France, Anatole",1844.0,1924.0,['en'],175,{'French fiction -- Translations into English'}
21188,PG29107,Queen Elizabeth: Makers of History,"Abbott, Jacob",1803.0,1879.0,['en'],184,"{'Elizabeth I, Queen of England, 1533-1603', 'Great Britain -- History -- Elizabeth, 1558-1603'}"
10263,PG19256,Georgie,"Abbott, Jacob",1803.0,1879.0,['en'],117,"{'Country life -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Friendship -- Juvenile fiction'}"
17241,PG25548,Rollo's Museum,"Abbott, Jacob",1803.0,1879.0,['en'],111,{'Natural history -- Juvenile literature'}
16624,PG24993,Rollo's Experiments,"Abbott, Jacob",1803.0,1879.0,['en'],131,{'Natural history -- Juvenile literature'}
64045,PG67689,Cousin Lucy at Play: By the Author of the Rollo Books,"Abbott, Jacob",1803.0,1879.0,['en'],99,"{'Games -- Juvenile fiction', 'Reading -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Siblings -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Amusements -- Juvenile fiction'}"
19198,PG27312,Nero: Makers of History Series,"Abbott, Jacob",1803.0,1879.0,['en'],165,"{'Nero, Emperor of Rome, 37-68', 'Rome -- History -- Nero, 54-68'}"
15508,PG23989,Caleb in the Country,"Abbott, Jacob",1803.0,1879.0,['en'],128,"{'Christian life -- Juvenile fiction', 'Country life -- Juvenile fiction', 'Grandmothers -- Juvenile fiction'}"
60330,PG64344,History of King Charles the First of England,"Abbott, Jacob",1803.0,1879.0,['en'],172,"{'Great Britain -- History -- Charles I, 1625-1649', 'Charles I, King of England, 1600-1649', 'Great Britain -- Kings and rulers -- Biography'}"
1263,PG11140,"Rollo at Play; Or, Safe Amusements","Abbott, Jacob",1803.0,1879.0,['en'],145,"{'Conduct of life -- Juvenile fiction', 'Country life -- Juvenile fiction', 'Play -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Amusements -- Juvenile fiction'}"
20700,PG28667,"Genghis Khan, Makers of History Series","Abbott, Jacob",1803.0,1879.0,['en'],265,"{'Genghis Khan, 1162-1227', 'Mongols -- History'}"
20583,PG28561,Richard III: Makers of History,"Abbott, Jacob",1803.0,1879.0,['en'],167,"{'Richard III, King of England, 1452-1485', 'Great Britain -- History -- Richard III, 1483-1485'}"
19118,PG27240,Pyrrhus: Makers of History,"Abbott, Jacob",1803.0,1879.0,['en'],198,"{'Pyrrhus, King of Epirus, 318 B.C.-272 B.C.'}"
10196,PG19195,Rollo in the Woods,"Abbott, Jacob",1803.0,1879.0,['en'],129,"{'Cousins -- Juvenile fiction', 'Country life -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction'}"
7266,PG16545,King Alfred of England: Makers of History,"Abbott, Jacob",1803.0,1879.0,['en'],330,"{'Great Britain -- History -- Alfred, 871-899 -- Juvenile literature', 'Alfred, King of England, 849-899 -- Juvenile literature'}"
13176,PG21889,Peter the Great,"Abbott, Jacob",1803.0,1879.0,['en'],247,"{'Peter I, Emperor of Russia, 1672-1725', 'Russia -- History -- Peter I, 1689-1725'}"
16862,PG25206,Rollo's Philosophy. [Air],"Abbott, Jacob",1803.0,1879.0,['en'],150,"{'Atmosphere -- Juvenile literature', 'Air -- Juvenile literature'}"
19462,PG27551,Hannibal: Makers of History,"Abbott, Jacob",1803.0,1879.0,['en'],223,"{'Hannibal, 247 B.C.-182 B.C. -- Juvenile literature', 'Carthage (Extinct city) -- History -- Juvenile literature', 'Punic War, 2nd, 218-201 B.C. -- Juvenile literature', 'Rome -- History -- Republic, 265-30 B.C. -- Juvenile literature', 'Generals -- Tunisia -- Carthage (Extinct city) -- Biography -- Juvenile literature'}"
2507,PG12260,Jonas on a Farm in Winter,"Abbott, Jacob",1803.0,1879.0,['en'],110,"{'Boys -- Conduct of life -- Juvenile fiction', 'Animals -- Juvenile fiction', 'Obedience -- Juvenile fiction', 'Farm life -- Juvenile fiction'}"
1847,PG11667,"Gentle Measures in the Management and Training of the Young: Or, the Principles on Which a Firm Parental Authority May Be Established and Maintained, Without Violence or Anger, and the Right Development of the Moral and Mental Capacities Be Promoted by Methods in Harmony with the Structure and the Characteristics of the Juvenile Mind","Abbott, Jacob",1803.0,1879.0,['en'],165,"{'Education, Primary', 'Child rearing', 'Discipline of children'}"
